"","station_id","station_name","lat","long","start_n","end_n","e_start_n","e_end_n","c_start_n","c_end_n","total","classic","electric"
"135","15442","Ashland Ave & Archer Ave",41.83920868403,-87.6656098589,35,30,19,14,14,16,65,30,33
"136","15443","Shields Ave & 28th Pl",41.8428428333333,-87.635548,67,70,10,10,52,55,137,107,20
"137","15445","Wentworth Ave & 33rd St",41.83452988563,-87.6318229814,34,28,4,4,27,23,62,50,8
"138","15446","Racine Ave & 35th St",41.830696,-87.655975,37,22,10,6,21,14,59,35,16
"139","15449","State St & Pershing Rd",41.823015,-87.626568,16,13,10,10,3,0,29,0,20
"140","15470","Calumet Ave & 51st St",41.8023196666667,-87.618063,15,16,7,7,8,8,31,16,14
"141","15491","63rd St Beach",41.78101637196,-87.5761197602,57,57,23,23,25,31,114,56,46
"142","15529","Mies van der Rohe Way & Chestnut St",41.8986113333333,-87.6224675,607,567,165,160,371,350,1174,721,325
"143","15530","Rush St & Superior St",41.8957366666667,-87.6260118333333,548,634,189,189,306,379,1182,685,378
"144","15534","Field Blvd & South Water St",41.8862333333333,-87.6177385,421,447,153,149,227,243,868,470,302
"145","15535","Desplaines St & Randolph St",41.884548,-87.6444363333333,248,224,78,76,146,129,472,275,154
"146","15539","Desplaines St & Jackson Blvd",41.87817,-87.6441593333333,516,508,130,130,333,330,1024,663,260
"147","15541","Buckingham Fountain",41.876511228817,-87.6205480098724,166,92,14,11,89,52,258,141,25
"148","15542","Clinton St & Polk St",41.8714323333333,-87.6409266666667,38,52,11,9,25,41,90,66,20
"149","15544","Shedd Aquarium",41.86722595682,-87.6153553902,194,135,34,25,125,87,329,212,59
"150","15545","Burnham Harbor",41.856268,-87.613348,220,220,18,18,182,173,440,355,36
"151","15546","Calumet Ave & 21st St",41.85418424947,-87.6191537415,48,41,11,12,26,20,89,46,23
"152","15550","Canal St & Taylor St",41.870257,-87.639474,246,243,69,70,154,149,489,303,139
"153","15571","Broadway & Granville Ave",41.9947531666667,-87.6602755,261,247,42,41,181,176,508,357,83
"154","15575","Broadway & Thorndale Ave",41.9897248333333,-87.660105,224,228,43,47,148,153,452,301,90
"155","15578","Broadway & Ridge Ave",41.9840446107,-87.6602738295,247,232,69,59,149,135,479,284,128
"156","15585","Budlong Woods Library",41.98366470886,-87.6964225611,45,33,31,25,14,7,78,21,56
"157","15597","Halsted St & 69th St",41.769061,-87.644613,8,7,1,1,3,2,15,5,2
"158","15599","Calumet Ave & 71st St",41.76550800581,-87.616917925,0,0,0,0,0,0,0,0,0
"159","15615","Christiana Ave & Lawrence Ave",41.9683636666667,-87.7117551666667,50,57,27,27,23,26,107,49,54
"160","15621","Albany Ave & Montrose Ave",41.961041,-87.705866,78,77,21,21,48,45,155,93,42
