"","station_id","station_name","lat","long","start_n","end_n","e_start_n","e_end_n","c_start_n","c_end_n","total","classic","electric"
"597","TA1308000049","Wells St & Evergreen Ave",41.906724,-87.63483,322,322,88,89,226,226,644,452,177
"598","TA1308000050","Wells St & Concord Ln",41.912095,-87.6348903333333,664,716,181,170,477,530,1380,1007,351
"599","TA1309000001","Halsted St & Maxwell St",41.864883,-87.647071,104,97,19,17,80,77,201,157,36
"600","TA1309000002","Michigan Ave & Jackson Blvd",41.87785,-87.62408,155,124,21,12,126,103,279,229,33
"601","TA1309000003","Western Ave & 24th St",41.84847,-87.685109,27,27,14,16,12,10,54,22,30
"602","TA1309000004","LaSalle St & Jackson Blvd",41.878166,-87.631929,297,284,111,105,176,169,581,345,216
"603","TA1309000006","Larrabee St & Armitage Ave",41.918084,-87.643749,233,195,44,37,186,157,428,343,81
"604","TA1309000007","Franklin St & Monroe St",41.880317,-87.635185,381,349,121,114,253,226,730,479,235
"605","TA1309000008","Franklin St & Adams St (Temp)",41.8794340914001,-87.6355040073395,140,159,41,39,96,114,299,210,80
"606","TA1309000010","Wabash Ave & 9th St",41.8706253333333,-87.6257968333333,370,376,119,117,244,247,746,491,236
"607","TA1309000011","Ellis Ave & 58th St",41.788746,-87.601334,261,241,32,30,229,210,502,439,62
"608","TA1309000012","Damen Ave & Sunnyside Ave",41.96325,-87.679258,49,34,8,10,39,24,83,63,18
"609","TA1309000014","Clark St & Leland Ave",41.967096,-87.667429,281,284,90,88,187,192,565,379,178
"610","TA1309000015","Leavitt St & Lawrence Ave",41.968885,-87.684001,59,58,26,21,33,37,117,70,47
"611","TA1309000018","Ravenswood Ave & Berteau Ave",41.957921,-87.673567,96,79,24,22,72,57,175,129,46
"612","TA1309000019","Lakeview Ave & Fullerton Pkwy",41.925858,-87.638973,416,393,107,102,301,279,809,580,209
"613","TA1309000021","Paulina St & Montrose Ave",41.961507,-87.671387,65,54,20,21,44,32,119,76,41
"614","TA1309000023","Sheffield Ave & Wrightwood Ave",41.928712,-87.653833,248,235,61,53,184,177,483,361,114
"615","TA1309000024","Clark St & Schiller St",41.9080021666667,-87.6314966666667,595,512,131,128,453,378,1107,831,259
"616","TA1309000025","Halsted St & Roscoe St",41.94367,-87.64895,362,371,112,103,241,256,733,497,215
"617","TA1309000026","Lincoln Ave & Belle Plaine Ave",41.9560713333333,-87.6802793333333,139,147,46,46,92,99,286,191,92
"618","TA1309000027","Sheridan Rd & Buena Ave",41.958494,-87.654966,216,219,53,53,160,155,435,315,106
"619","TA1309000029","Leavitt St & Armitage Ave",41.917805,-87.682437,106,103,48,48,56,54,209,110,96
"620","TA1309000030","Southport Ave & Clybourn Ave",41.920771,-87.663712,137,150,37,33,99,115,287,214,70
"621","TA1309000032","Elston Ave & Wabansia Ave",41.912919,-87.664169,61,68,24,17,34,44,129,78,41
"622","TA1309000033","Sheffield Ave & Webster Ave",41.9217646666667,-87.6538978333333,242,234,58,55,182,176,476,358,113
"623","TA1309000035","Clark St & Winnemac Ave",41.973347640473,-87.6678554713726,286,278,86,85,198,189,564,387,171
"624","TA1309000036","Burling St & Diversey Pkwy",41.93314,-87.64776,308,326,60,60,242,261,634,503,120
"625","TA1309000037","Kimbark Ave & 53rd St",41.799568,-87.594747,354,387,52,49,296,329,741,625,101
"626","TA1309000039","Lake Shore Dr & Diversey Pkwy",41.932588,-87.636427,237,220,69,56,164,158,457,322,125
"627","TA1309000041","Sheridan Rd & Lawrence Ave",41.9694501666667,-87.6547756666667,119,121,38,35,78,78,240,156,73
"628","TA1309000042","Lincoln Ave & Belmont Ave",41.939365,-87.668385,262,262,86,89,173,172,524,345,175
"629","TA1309000043","Southport Ave & Irving Park Rd",41.954177,-87.664358,157,157,29,29,124,121,314,245,58
"630","TA1309000049","Lake Shore Dr & Belmont Ave",41.940775,-87.639192,297,327,66,59,220,257,624,477,125
"631","TA1309000050","Lincoln Ave & Addison St",41.946176,-87.673308,51,66,13,21,37,45,117,82,34
"632","TA1309000051","Commercial Ave & 83rd St",41.7446373333333,-87.5511723333333,3,3,2,3,1,0,6,0,5
"633","TA1309000053","Cottage Grove Ave & 47th St",41.809855,-87.606755,17,16,3,3,14,13,33,27,6
"634","TA1309000055","Emerald Ave & 31st St",41.838198,-87.645143,95,120,20,23,72,94,215,166,43
"635","TA1309000058","Lincoln Ave & Fullerton Ave",41.925905,-87.64926,437,426,133,134,293,276,863,569,267
"636","TA1309000059","Racine Ave & Wrightwood Ave",41.928887,-87.658971,136,124,23,17,113,107,260,220,40
"637","TA1309000061","Halsted St & Wrightwood Ave",41.929143,-87.649077,311,276,76,73,233,200,587,433,149
"638","TA1309000063","Lake Park Ave & 56th St",41.793242,-87.587782,178,211,18,15,153,188,389,341,33
"639","TA1309000064","Wolcott Ave & Polk St",41.871262,-87.673688,384,350,91,77,291,270,734,561,168
"640","TA1309000066","Ravenswood Ave & Lawrence Ave",41.96909,-87.674237,240,261,90,85,149,173,501,322,175
"641","TA1309000067","Cottage Grove Ave & 51st St",41.8029708333333,-87.6066056666667,17,16,2,2,15,14,33,29,4
"642","WL-008","Clinton St & Roosevelt Rd",41.8671177825,-87.6410879593,224,228,72,71,142,154,452,296,143
"643","WL-011","Jefferson St & Monroe St",41.880422,-87.642746,189,152,60,52,126,98,341,224,112
"644","WL-012","Clinton St & Washington Blvd",41.88338,-87.64117,434,397,126,115,306,276,831,582,241
