"","station_id","station_name","lat","long","start_n","end_n","e_start_n","e_end_n","c_start_n","c_end_n","total","classic","electric"
"84","13243","Milwaukee Ave & Wabansia Ave",41.912616,-87.681391,1391,1396,545,544,796,789,2787,1585,1089
"85","13245","Claremont Ave & Hirsch St",41.907781,-87.685854,295,302,130,121,164,176,597,340,251
"86","13247","Ashland Ave & Chicago Ave",41.895966,-87.667747,1079,1054,440,440,624,585,2133,1209,880
"87","13248","Ashland Ave & Augusta Blvd",41.899643,-87.6677,890,876,353,331,527,533,1766,1060,684
"88","13249","Ashland Ave & Belle Plaine Ave",41.9560206666667,-87.6688066666667,335,329,131,129,195,191,664,386,260
"89","13253","Lincoln Ave & Waveland Ave",41.948797,-87.675278,540,557,185,181,343,362,1097,705,366
"90","13256","California Ave & Division St",41.903011,-87.6976135,457,381,250,191,197,170,838,367,441
"91","13257","Campbell Ave & North Ave",41.9105963333333,-87.6895356666667,660,672,355,351,287,302,1332,589,706
"92","13258","California Ave & North Ave",41.91044,-87.6972,452,418,232,209,201,193,870,394,441
"93","13259","California Ave & Francis Pl (Temp)",41.918491,-87.697423,494,475,279,261,187,186,969,373,540
"94","13263","Columbus Dr & Randolph St",41.884728,-87.619521,2067,2070,804,802,1137,1131,4137,2268,1606
"95","13265","Kingsbury St & Erie St",41.8938228333333,-87.6420141666667,2218,2131,778,729,1401,1374,4349,2775,1507
"96","13266","Stave St & Armitage Ave",41.9177315,-87.6914083333333,490,517,307,307,165,191,1007,356,614
"97","13268","Damen Ave & Wellington Ave",41.9358568333333,-87.6783646666667,474,454,194,179,272,269,928,541,373
"98","13269","Ashland Ave & Wellington Ave",41.936075,-87.6698665,589,615,255,257,314,343,1204,657,512
"99","13271","Damen Ave & Clybourn Ave",41.931931,-87.677856,484,526,220,227,249,284,1010,533,447
"100","13276","Stockton Dr & Wrightwood Ave",41.93132,-87.638742,1697,1696,572,567,1049,1070,3393,2119,1139
"101","13277","Broadway & Belmont Ave",41.9401111666667,-87.6455788333333,1662,1667,477,477,1145,1146,3329,2291,954
"102","13278","Broadway & Cornelia Ave",41.9455346666667,-87.6464895,2148,2142,682,681,1395,1399,4290,2794,1363
"103","13285","Wood St & Taylor St (Temp)",41.8693845,-87.6736233333333,890,831,278,292,600,531,1721,1131,570
"104","13288","Damen Ave & Charleston St",41.9200391666667,-87.677979,719,748,323,323,340,363,1467,703,646
"105","13289","Eckhart Park",41.89637337,-87.66098386,1097,1096,407,399,674,668,2193,1342,806
"106","13290","Noble St & Milwaukee Ave",41.90068,-87.6626,1006,993,407,383,565,581,1999,1146,790
"107","13292","Kedzie Ave & Palmer Ct",41.9215188333333,-87.7073176666667,534,511,302,283,213,212,1045,425,585
"108","13294","Greenview Ave & Diversey Pkwy",41.9326091666667,-87.6659731666667,802,786,283,282,506,490,1588,996,565
"109","13296","Ashland Ave & Wrightwood Ave",41.9288451666667,-87.668612,855,912,326,328,502,547,1767,1049,654
"110","13300","DuSable Lake Shore Dr & Monroe St",41.880958,-87.616743,3571,3473,792,751,2080,2070,7044,4150,1543
"111","13303","Clark St & Chicago Ave",41.8958191666667,-87.6303073333333,1704,1594,610,580,1059,961,3298,2020,1190
