"","station_id","station_name","lat","long","start_n","end_n","e_start_n","e_end_n","c_start_n","c_end_n","total","classic","electric"
"37","13096","California Ave & 21st St",41.8537336666667,-87.6958745,108,119,39,44,62,67,227,129,83
"38","13099","Halsted St & 18th St",41.857499,-87.646277,200,198,52,54,136,133,398,269,106
"39","13102","Calumet Ave & 18th St",41.857611,-87.619407,602,605,139,134,418,430,1207,848,273
"40","13108","Broadway & Argyle St",41.9734156666667,-87.6597461666667,584,604,132,131,410,437,1188,847,263
"41","13109","Broadway & Berwyn Ave",41.978353,-87.659753,662,662,158,158,464,468,1324,932,316
"42","13124","Cannon Dr & Fullerton Ave",41.9267559875,-87.6344287848,577,619,50,50,351,385,1196,736,100
"43","13128","Clark St & North Ave",41.911974,-87.631942,898,966,173,174,625,735,1864,1360,347
"44","13132","Damen Ave & Chicago Ave",41.895769,-87.67722,747,773,222,217,487,525,1520,1012,439
"45","13133","Damen Ave & Cortland St",41.915983,-87.677335,864,859,185,181,633,620,1723,1253,366
"46","13134","Damen Ave & Madison St",41.88137,-87.67493,424,452,141,144,258,286,876,544,285
"47","13135","Blue Island Ave & 18th St",41.8574155,-87.6616763333333,417,424,121,116,268,276,841,544,237
"48","13136","Damen Ave & Division St",41.903266,-87.678435,795,802,232,233,523,537,1597,1060,465
"49","13137","Broadway & Barry Ave",41.9375823160063,-87.6440978050232,1961,2013,421,415,1449,1498,3974,2947,836
"50","13138","Canal St & Jackson Blvd",41.8771833333333,-87.639531,370,324,84,83,259,221,694,480,167
"51","13139","Throop St & Taylor St",41.8688473333333,-87.6591003333333,460,457,95,91,344,349,917,693,186
"52","13143","Damen Ave & Melrose Ave",41.9406,-87.6785,254,257,102,92,146,153,511,299,194
"53","13144","Seeley Ave & Roscoe St",41.943403,-87.679618,386,375,125,118,241,239,761,480,243
"54","13146","Clark St & Armitage Ave",41.918306,-87.636282,1956,1923,436,420,1391,1361,3879,2752,856
"55","13150","Michigan Ave & 18th St",41.857813,-87.62455,687,658,118,117,514,485,1345,999,235
"56","13154","Sheffield Ave & Kingsbury St",41.910522,-87.653106,1056,1068,240,239,771,801,2124,1572,479
"57","13155","Racine Ave & Randolph St",41.884069,-87.656853,312,363,82,81,216,264,675,480,163
"58","13156","Aberdeen St & Monroe St",41.880419,-87.655519,736,750,124,122,545,586,1486,1131,246
"59","13157","Aberdeen St & Jackson Blvd",41.8777183333333,-87.6548468333333,780,783,180,176,563,571,1563,1134,356
"60","13158","Peoria St & Jackson Blvd",41.8776415962753,-87.6496177911758,891,890,182,175,695,689,1781,1384,357
"61","13160","May St & Taylor St",41.8694545,-87.655524,538,493,113,98,397,363,1031,760,211
"62","13162","Halsted St & 21st St",41.8537798107274,-87.6466029882431,135,152,19,20,105,122,287,227,39
"63","13163","Morgan St & 18th St",41.858086,-87.651073,274,266,79,71,168,171,540,339,150
"64","13164","Racine Ave & 18th St",41.858166,-87.656495,511,491,127,114,360,355,1002,715,241
"65","13165","Racine Ave & 13th St",41.8650265,-87.6570326666667,84,87,27,24,48,51,171,99,51
"66","13179","Clark St & Lincoln Ave",41.9156971666667,-87.6345711666667,2086,2072,481,474,1433,1413,4158,2846,955
"67","13191","Sedgwick St & Webster Ave",41.922167,-87.638888,1074,1067,251,248,787,791,2141,1578,499
"68","13192","Halsted St & Dickens Ave",41.919936,-87.64883,1028,1095,251,249,749,816,2123,1565,500
"69","13193","Larrabee St & Webster Ave",41.921822,-87.64414,1800,1860,439,434,1272,1350,3660,2622,873
"70","13194","Ogden Ave & Race Ave",41.891795,-87.658751,776,776,214,217,534,518,1552,1052,431
"71","13196","Carpenter St & Huron St",41.894556,-87.653449,698,635,244,239,425,371,1333,796,483
"72","13197","Elizabeth (May) St & Fulton St",41.886616,-87.65804,313,337,89,90,215,231,650,446,179
"73","13206","Loomis St & Jackson Blvd",41.877945,-87.662007,484,497,73,69,396,411,981,807,142
"74","13213","State St & 29th St",41.8417368333333,-87.6269506666667,39,61,7,7,23,38,100,61,14
"75","13215","Rhodes Ave & 32nd St",41.836208,-87.613533,337,327,85,82,233,228,664,461,167
"76","13216","State St & 33rd St",41.834734,-87.625813,638,641,118,115,490,493,1279,983,233
"77","13217","Calumet Ave & 33rd St",41.8349,-87.61793,355,355,57,57,288,285,710,573,114
"78","13221","Wood St & Milwaukee Ave",41.907655,-87.672552,878,906,247,249,596,618,1784,1214,496
"79","13224","Ashland Ave & Blackhawk St",41.907066,-87.667252,777,774,226,226,514,514,1551,1028,452
"80","13229","Southport Ave & Belmont Ave",41.9394777504051,-87.6637476682663,624,620,156,154,441,443,1244,884,310
"81","13235","Southport Ave & Waveland Ave",41.94815,-87.66394,1249,1286,316,316,880,925,2535,1805,632
"82","13241","Western Ave & Division St",41.902893,-87.687275,350,326,149,141,183,173,676,356,290
"83","13242","Milwaukee Ave & Rockwell St",41.9201955620057,-87.6926591992378,301,326,94,93,195,210,627,405,187
"84","13243","Milwaukee Ave & Wabansia Ave",41.912616,-87.681391,959,958,227,226,680,689,1917,1369,453
"85","13245","Claremont Ave & Hirsch St",41.907781,-87.685854,144,121,41,32,101,89,265,190,73
"86","13247","Ashland Ave & Chicago Ave",41.895966,-87.667747,616,614,142,142,438,437,1230,875,284
"87","13248","Ashland Ave & Augusta Blvd",41.899643,-87.6677,485,476,114,112,352,339,961,691,226
"88","13249","Ashland Ave & Belle Plaine Ave",41.9560753333333,-87.6689345,189,198,30,27,146,158,387,304,57
"89","13253","Lincoln Ave & Waveland Ave",41.9488015,-87.6752446666667,374,359,113,113,246,238,733,484,226
"90","13256","California Ave & Division St",41.903029,-87.697474,319,355,120,121,170,202,674,372,241
"91","13257","Campbell Ave & North Ave",41.910535,-87.689556,430,411,145,134,258,254,841,512,279
"92","13258","California Ave & North Ave",41.9104208333333,-87.6970873333333,331,303,108,95,192,182,634,374,203
"93","13259","California Ave & Francis Pl (Temp)",41.9185586666667,-87.6974155,348,333,186,183,153,144,681,297,369
"94","13263","Columbus Dr & Randolph St",41.8845848333333,-87.6194876666667,2087,1405,404,340,1399,837,3492,2236,744
"95","13265","Kingsbury St & Erie St",41.8938080562436,-87.6416972279549,1295,1240,334,323,923,877,2535,1800,657
"96","13266","Stave St & Armitage Ave",41.917741,-87.691392,386,392,165,170,200,202,778,402,335
"97","13268","Damen Ave & Wellington Ave",41.93588,-87.67842,316,323,89,90,216,226,639,442,179
"98","13269","Ashland Ave & Wellington Ave",41.936134,-87.6699421666667,405,427,92,90,302,326,832,628,182
"99","13271","Damen Ave & Clybourn Ave",41.931931,-87.677856,345,350,102,104,226,223,695,449,206
"100","13276","Stockton Dr & Wrightwood Ave",41.93132,-87.638742,1261,1269,230,236,951,951,2530,1902,466
"101","13277","Broadway & Belmont Ave",41.940106,-87.645451,1112,1143,184,181,865,901,2255,1766,365
"102","13278","Broadway & Cornelia Ave",41.9455941666667,-87.6464035,1602,1590,357,348,1168,1167,3192,2335,705
"103","13285","Wood St & Taylor St (Temp)",41.8692652184382,-87.6737308502197,538,543,114,137,415,400,1081,815,251
"104","13288","Damen Ave & Charleston St",41.920082,-87.677855,449,423,122,108,279,271,872,550,230
"105","13289","Eckhart Park",41.89637337,-87.66098386,707,696,189,184,498,497,1403,995,373
"106","13290","Noble St & Milwaukee Ave",41.90068,-87.6626,607,576,116,112,453,422,1183,875,228
"107","13292","Kedzie Ave & Palmer Ct",41.921525,-87.707322,330,324,103,106,203,201,654,404,209
"108","13294","Greenview Ave & Diversey Pkwy",41.9325896342979,-87.6659363508224,446,426,86,82,334,321,872,655,168
"109","13296","Ashland Ave & Wrightwood Ave",41.92883,-87.668507,395,401,91,94,280,284,796,564,185
"110","13300","Lake Shore Dr & Monroe St",41.880958,-87.616743,3705,3500,391,381,2179,2132,7205,4311,772
"111","13303","Clark St & Chicago Ave",41.896694,-87.6308233333333,1130,1110,302,297,769,755,2240,1524,599
"112","13304","Racine Ave & 15th St",41.861267,-87.656625,155,154,34,33,113,113,309,226,67
"113","13307","Laflin St & Cullerton St",41.854799,-87.663716,169,149,37,35,112,100,318,212,72
"114","13319","Ashland Ave & Grace St",41.950687,-87.6687,430,391,105,100,308,274,821,582,205
"115","13323","Broadway & Sheridan Rd",41.952833,-87.649993,926,932,210,206,689,695,1858,1384,416
"116","13325","Broadway & Waveland Ave",41.9490813333333,-87.6486311666667,1432,1442,349,353,996,1031,2874,2027,702
"117","13326","Canal St & Harrison St",41.874255,-87.639573,184,178,25,24,142,143,362,285,49
"118","13331","May St & Cullerton St",41.855136,-87.654127,160,150,36,36,117,106,310,223,72
"119","13332","Loomis St & Lexington St",41.872187,-87.661501,959,939,163,145,785,782,1898,1567,308
"120","13338","Mies van der Rohe Way & Chicago Ave",41.89691,-87.621743,1114,1156,217,220,801,815,2270,1616,437
"121","13341","Canal St & Madison St",41.8832108333333,-87.6399945,665,650,173,167,447,450,1315,897,340
"122","13345","Calumet Ave & 35th St",41.831379,-87.618034,112,121,11,12,95,96,233,191,23
"123","13353","Ada St & Washington Blvd",41.88283,-87.661206,635,624,137,133,478,471,1259,949,270
"124","13354","Ashland Ave & 13th St",41.865234,-87.666507,171,198,40,41,129,157,369,286,81
"125","13379","Clarendon Ave & Gordon Ter",41.957865,-87.64944,817,815,196,198,596,591,1632,1187,394
"126","13389","Clarendon Ave & Junior Ter",41.9609641666667,-87.6493173333333,836,814,215,213,587,569,1650,1156,428
"127","13398","Blackstone Ave & Hyde Park Blvd",41.802562,-87.590368,405,408,92,92,289,292,813,581,184
"128","13409","Sangamon St & Washington Blvd",41.883165,-87.6511,590,578,133,129,440,416,1168,856,262
"129","13420","MLK Jr Dr & Pershing Rd",41.8246,-87.61678,87,86,23,22,53,53,173,106,45
"130","13427","Cityfront Plaza Dr & Pioneer Ct",41.890573,-87.622072,952,894,173,175,692,612,1846,1304,348
"131","13430","LaSalle St & Illinois St",41.890762,-87.631697,1618,1659,401,407,1091,1096,3277,2187,808
"132","13431","Adler Planetarium",41.866095,-87.607267,1335,1313,148,131,845,833,2648,1678,279
"133","13432","Wood St & Hubbard St",41.88994,-87.6715071666667,253,295,85,86,163,200,548,363,171
"134","13434","Ashland Ave & Grand Ave",41.891072,-87.666611,285,318,72,72,200,236,603,436,144
"135","15442","Ashland Ave & Archer Ave",41.83920868403,-87.6656098589,94,73,17,15,70,51,167,121,32
"136","15443","Shields Ave & 28th Pl",41.842733,-87.635491,113,120,32,29,78,87,233,165,61
"137","15445","Wentworth Ave & 33rd St",41.83452988563,-87.6318229814,112,128,25,27,78,87,240,165,52
"138","15446","Racine Ave & 35th St",41.83069611252,-87.6559759116,90,98,24,27,62,59,188,121,51
"139","15449","State St & Pershing Rd",41.8230423333333,-87.6265903333333,11,15,5,5,5,6,26,11,10
"140","15470","Calumet Ave & 51st St",41.80229465088,-87.6180535802,82,81,17,17,61,60,163,121,34
"141","15491","63rd St Beach",41.7811396666667,-87.5761311666667,208,227,40,37,109,134,435,243,77
"142","15529","Mies van der Rohe Way & Chestnut St",41.8985866514,-87.6219152258,1368,1361,214,213,993,957,2729,1950,427
"143","15530","Rush St & Superior St",41.89576474564,-87.6259080327,1272,1297,277,273,861,897,2569,1758,550
"144","15534","Field Blvd & South Water St",41.886349,-87.617517,938,930,248,245,558,581,1868,1139,493
"145","15535","Desplaines St & Randolph St",41.88461618962,-87.6445705849,830,819,185,186,599,590,1649,1189,371
"146","15539","Desplaines St & Jackson Blvd",41.878287,-87.643909,910,908,200,201,684,676,1818,1360,401
"147","15541","Buckingham Fountain",41.876511228817,-87.6205480098724,1181,1080,123,117,588,556,2261,1144,240
"148","15542","Clinton St & Polk St",41.87146651779,-87.6409491327,92,122,13,13,70,99,214,169,26
"149","15544","Shedd Aquarium",41.867226,-87.615355,1813,1548,238,203,1023,903,3361,1926,441
"150","15545","Burnham Harbor",41.856268,-87.613348,987,989,78,77,813,819,1976,1632,155
"151","15546","Calumet Ave & 21st St",41.8539721666667,-87.6189415,168,184,54,54,86,108,352,194,108
"152","15550","Canal St & Taylor St",41.870257,-87.639474,422,428,60,58,310,330,850,640,118
"153","15571","Broadway & Granville Ave",41.9947796884,-87.6602845349,623,606,152,147,421,408,1229,829,299
"154","15575","Broadway & Thorndale Ave",41.98974251144,-87.6601406209,479,501,112,113,334,353,980,687,225
"155","15578","Broadway & Ridge Ave",41.9840446107,-87.6602738295,436,433,118,112,297,313,869,610,230
"156","15585","Budlong Woods Library",41.98366470886,-87.6964225611,78,73,35,32,39,36,151,75,67
"157","15597","Halsted St & 69th St",41.7690143333333,-87.6446325,15,9,4,4,2,0,24,0,8
"158","15599","Calumet Ave & 71st St",41.76550800581,-87.616917925,8,14,2,2,6,12,22,18,4
"159","15615","Christiana Ave & Lawrence Ave",41.96835449363,-87.7118306675,96,95,33,34,63,57,191,120,67
"160","15621","Albany Ave & Montrose Ave",41.9609675,-87.7058096666667,130,143,66,68,59,71,273,130,134
"161","15622","California Ave & Montrose Ave",41.961068,-87.695439,234,245,67,70,144,157,479,301,137
"162","15623","Campbell Ave & Montrose Ave",41.9615735,-87.691179,197,212,76,80,119,128,409,247,156
"163","15624","Avondale Ave & Irving Park Rd",41.953393,-87.732002,97,101,52,53,43,45,198,88,105
"164","15628","California Ave & Byron St",41.95216219326,-87.698051113,159,178,63,65,70,90,337,160,128
"165","15631","Troy St & Elston Ave",41.9451926666667,-87.706885,156,179,49,51,103,117,335,220,100
"166","15632","Talman Ave & Addison St",41.9466358306,-87.694614758,142,136,40,39,96,87,278,183,79
"167","15634","Western Ave & Roscoe St",41.943034,-87.687288,183,184,33,34,143,145,367,288,67
"168","15640","Avers Ave & Belmont Ave",41.939408,-87.723574,114,107,30,32,68,61,221,129,62
"169","15642","California Ave & Fletcher St",41.93842879148,-87.698007756,258,282,96,96,127,161,540,288,192
"170","15643","Kosciuszko Park",41.930585,-87.723777,168,174,67,67,96,94,342,190,134
"171","15644","Central Park Ave & Elbridge Ave",41.93533728263,-87.7168892935,146,141,59,63,83,73,287,156,122
"172","15645","Richmond St & Diversey Ave",41.93190196886,-87.7011951301,155,174,57,57,86,104,329,190,114
"173","15646","California Ave & Altgeld St",41.9266195,-87.6977333333333,309,326,139,141,157,169,635,326,280
"174","15648","Campbell Ave & Fullerton Ave",41.92463247165,-87.6893070063,286,286,135,132,141,139,572,280,267
"175","15650","Spaulding Ave & Armitage Ave",41.9171080347893,-87.7102209627628,253,261,106,108,125,135,514,260,214
"176","15651","Humboldt Blvd & Armitage Ave",41.91751339399,-87.7018089555,388,391,145,143,222,217,779,439,288
"177","15652","Central Park Ave & North Ave",41.9096633333333,-87.7167005,88,90,36,36,50,48,178,98,72
"178","15653","Troy St & North Ave",41.90976930169,-87.7052804871,283,282,87,85,161,162,565,323,172
"179","15654","Spaulding Ave & Division St",41.9027318333333,-87.7092525,184,188,91,84,82,93,372,175,175
"180","15655","Albany Ave & Bloomingdale Ave",41.9139626666667,-87.7052433333333,326,313,136,132,168,153,639,321,268
"181","15664","Artesian Ave & Hubbard St",41.88949181977,-87.6882193648,139,155,82,86,57,67,294,124,168
"182","15666","California Ave & Lake St",41.88445395657,-87.6962981368,59,52,29,23,21,21,111,42,52
"183","15667","Western Ave & Monroe St",41.8797877089,-87.686112808,133,155,34,34,81,113,288,194,68
"184","15668","Western Ave & Congress Pkwy",41.87474885079,-87.6864452757,123,130,29,29,90,94,253,184,58
"185","15682","Kedzie Ave & Roosevelt Rd",41.86649278172,-87.7064961757,14,19,8,8,6,11,33,17,16
"186","15685","Central Park Ave & Ogden Ave",41.8539516666667,-87.7150773333333,39,36,14,15,24,18,75,42,29
"187","15686","Kedzie Ave & 21st St",41.85353363213,-87.7050730318,26,27,4,4,22,23,53,45,8
"188","15687","Central Park Ave & 24th St",41.8481,-87.715068,7,15,3,4,4,10,22,14,7
"189","15689","California Ave & 23rd Pl",41.8491131666667,-87.6951758333333,52,54,16,15,35,39,106,74,31
"190","15691","Albany Ave & 26th St",41.84447501366,-87.7020130128,25,17,8,6,13,10,42,23,14
"191","15692","California Ave & 26th St",41.84404003127,-87.6952959227,13,8,3,3,9,5,21,14,6
"192","16010","Keystone Ave & Fullerton Ave",41.9246183333333,-87.7278545,56,85,42,44,14,33,141,47,86
"193","16806","Bosworth Ave & Howard St",42.019537,-87.669563,82,86,15,17,62,66,168,128,32
"194","16903","Cicero Ave & Lake St",41.8868545,-87.7453438333333,20,17,9,11,9,5,37,14,20
"195","16905","Central Ave & Lake St",41.8876695,-87.7654305,34,36,19,18,9,11,70,20,37
"196","16906","Austin Blvd & Lake St",41.887919,-87.774446,34,38,12,10,22,28,72,50,22
"197","16907","Central Park Blvd & 5th Ave",41.8756485,-87.7154865,55,51,45,40,8,10,106,18,85
"198","16912","Cicero Ave & Flournoy St",41.872131,-87.746619,7,5,4,2,2,3,12,5,6
"199","16913","Cicero Ave & Quincy St",41.8776216666667,-87.7454025,10,12,1,0,7,10,22,17,0
"200","16915","Central Ave & Harrison St",41.872993,-87.764499,26,22,3,3,16,13,48,29,6
"201","16916","Central Ave & Madison St",41.880121,-87.763238,29,19,2,0,27,19,48,46,0
"202","16918","Austin Blvd & Madison St",41.8802963333333,-87.7744691666667,15,13,3,4,12,9,28,21,7
"203","16920","Central Ave & Chicago Ave",41.8949713333333,-87.7649071666667,56,46,38,30,15,13,102,28,68
"204","16921","Austin Blvd & Chicago Ave",41.8949375,-87.7742758333333,19,21,10,10,8,9,40,17,20
"205","16932","Ashland Ave & Pershing Rd",41.823505,-87.6656186666667,28,33,7,7,20,26,61,46,14
"206","16933","Morgan St & Pershing Rd",41.8236063333333,-87.650809,19,13,1,2,18,11,32,29,3
"207","16937","Ashland Ave & McDowell Ave",41.80887,-87.66454,16,11,6,5,7,5,27,12,11
"208","16940","Ashland Ave & 50th St",41.803023,-87.664699,12,6,1,1,10,5,18,15,2
"209","16943","Ashland Ave & Garfield Blvd",41.792934,-87.6643838333333,11,6,3,3,8,3,17,11,6
"210","16948","Ashland Ave & 63rd St",41.779374,-87.664843,15,15,4,4,8,8,30,16,8
"211","16950","Ashland Ave & 66th St",41.774074,-87.663815,20,21,13,14,3,3,41,6,27
"212","16953","Vincennes Ave & 75th St",41.75797,-87.63121,4,6,0,0,2,2,10,4,0
"213","16970","Bennett Ave & 79th St",41.751785,-87.578496,9,3,0,0,7,2,12,9,0
"214","16991","Milwaukee Ave & Cuyler Ave",41.9544566666667,-87.7496281666667,46,47,19,23,23,21,93,44,42
"215","16994","Kilbourn Ave & Milwaukee Ave",41.948818,-87.74002,35,32,3,5,32,27,67,59,8
"216","17660","California Ave & Cortez St",41.900363,-87.696704,309,320,137,136,155,173,629,328,273
"217","18003","Fairbanks St & Superior St",41.895748,-87.620104,661,683,121,122,497,514,1344,1011,243
"218","18016","Bernard St & Elston Ave",41.949923,-87.713949,105,109,56,57,43,51,214,94,113
"219","18017","Central Park Ave & Bloomingdale Ave",41.914166,-87.716755,262,263,33,33,187,187,525,374,66
"220","18022","Archer (Damen) Ave & 37th St",41.8267471666667,-87.6832211666667,48,51,15,17,18,22,99,40,32
"221","18025","Carpenter St & 63rd St",41.7798495,-87.6507901666667,1,2,1,1,0,0,3,0,2
"222","18058","Leavitt St & Chicago Ave",41.8954925,-87.681956,309,317,76,75,231,229,626,460,151
"223","18062","Aberdeen St & Randolph St",41.8841303333333,-87.654254,641,657,207,207,409,417,1298,826,414
"224","18067","Walsh Park",41.91461,-87.667968,373,346,35,31,311,283,719,594,66
"225","18069","Cherry Ave & Blackhawk St",41.907221,-87.655618,83,76,15,18,62,53,159,115,33
"226","20.0","Damen Ave & Wabansia Ave",41.91,-87.68,40,39,40,39,0,0,79,0,79
"227","20101","Summit Ave & 86th St",41.7378673333333,-87.6449295,5,7,3,3,0,0,12,0,6
"228","20103","Prospect Sq & 91st St",41.7279426666667,-87.6676126666667,16,15,7,2,8,12,31,20,9
"229","20104","State St & 95th St",41.7218499,-87.6228544,45,42,26,21,15,18,87,33,47
"230","20105","Halsted St & 96th St",41.719719,-87.642785,15,15,14,13,1,2,30,3,27
"231","20106","Chicago State University",41.7189826666667,-87.608347,62,52,28,16,24,27,114,51,44
"232","20107","Walden Pkwy & 100th St",41.7122398333333,-87.6676748333333,6,8,1,1,5,5,14,10,2
"233","20108","Hale Ave & 107th St",41.6992061681277,-87.668918967247,14,9,2,1,10,7,23,17,3
"234","20109","Vernon Ave & 107th St",41.7001213792389,-87.6122599840164,21,15,11,3,5,5,36,10,14
"235","20110","Eberhart Ave & 91st St",41.7295405,-87.6095013333333,20,14,17,11,3,3,34,6,28
"236","20112","Indiana Ave & 103rd St",41.7071405,-87.6182868333333,17,14,7,4,10,10,31,20,11
"237","20113","Dauphin Ave & 103rd St",41.7073115,-87.6076603333333,9,8,4,4,3,2,17,5,8
"238","20116","Dauphin Ave & 87th St",41.7364043333333,-87.6012768333333,28,18,10,3,13,12,46,25,13
"239","20118","Eggleston Ave & 92nd St",41.7276083333333,-87.6348665,11,10,9,8,2,2,21,4,17
"240","20119","Elizabeth St & 92nd St",41.726795,-87.6542978333333,37,30,25,16,7,9,67,16,41
"241","20120","Stewart Ave & 83rd St",41.743717,-87.634088,18,9,6,5,11,3,27,14,11
"242","20121","Loomis Blvd & 84th St",41.741487,-87.65841,24,27,5,6,17,18,51,35,11
"243","20123","Western Ave & 104th St",41.7045871021891,-87.6812034845352,11,9,1,2,9,7,20,16,3
"244","20124","Vincennes Ave & 104th St",41.7049255649976,-87.6568681095887,5,5,0,0,5,5,10,10,0
"245","20125","Halsted St & 104th St",41.7051773333333,-87.6423791666667,15,12,10,6,5,6,27,11,16
"246","20127","Halsted St & 111th St",41.6922696666667,-87.6427323333333,9,11,2,2,7,9,20,16,4
"247","20128","S Wentworth Ave & W 111th St",41.69,-87.63,3,0,3,0,0,0,0,0,0
"248","20129","Ada St & 113th St",41.6875651666667,-87.6553633333333,2,2,1,1,1,1,4,2,2
"249","20130","Wentworth Ave & 104th St",41.7053079969982,-87.6292169094086,23,16,6,6,15,8,39,23,12
"250","20131","Cottage Grove Ave & 111th Pl",41.69171,-87.610002,10,10,0,0,9,10,20,19,0
"251","20133","Woodlawn & 103rd - Olive Harvey Vaccination Site",41.71,-87.59,0,0,0,0,0,0,0,0,0
"252","20201","Kedzie Ave & 104th St",41.7,-87.7,2,1,2,1,0,0,3,0,3
"253","20203","Lawndale Ave & 111th St",41.6913191922107,-87.7128857374191,31,27,1,2,19,14,58,33,3
"254","20204","Kedzie Ave & 110th St",41.692405,-87.7009531666667,9,9,3,0,1,4,18,5,0
"255","20205","Western Ave & 111th St",41.691211,-87.681297,18,16,4,1,7,8,34,15,5
"256","20206","Homewood Ave & 115th St",41.6845956666667,-87.6708126666667,24,18,14,9,8,7,42,15,23
"257","20207","Major Taylor Trail & 115th St",41.684931595193,-87.6452887058258,11,10,1,1,7,6,21,13,2
"258","20208","Major Taylor Trail & 124th St",41.6687116666667,-87.6372665,5,6,1,1,2,3,11,5,2
"259","20210","State St & 123rd St",41.6706471666667,-87.6227765,8,10,5,6,3,4,18,7,11
"260","20211","Eberhart Ave & 131st St",41.6584131511011,-87.6107108969882,9,5,5,2,3,2,14,5,7
"261","20212","Altgeld Gardens",41.6570855,-87.5988655,2,0,2,0,0,0,0,0,0
"262","20213","Commercial Ave & 130th St",41.6591488333333,-87.5507918333333,14,14,9,9,4,4,28,8,18
"263","20214","Avenue O & 134th St",41.6519381666667,-87.5396495,15,10,9,3,5,6,25,11,12
"264","20215","Hegewisch Metra Station",41.6485007626641,-87.546089887619,3,2,1,1,2,1,5,3,2
"265","20217","Torrence Ave & 126th Pl",41.6662293333333,-87.5571013333333,2,2,2,2,0,0,4,0,4
"266","20218","Avenue O & 118th St",41.6810014591104,-87.5379312226869,11,11,3,3,8,8,22,16,6
"267","20220","Avenue L & 114th St",41.69,-87.54,2,0,2,0,0,0,0,0,0
